Employee_ID,First_Name,Last_Name,age_clean,age_missing_flag,department_clean,region_clean,status_clean,join_date,salary,Email,phone_digits,phone_valid,phone_clean,performance_score_clean,remote_work,is_active_employee,tenure_days,tenure_years,salary_band
EMP1984,Frank,Garcia,40,false,Sales,Florida,Inactive,,56840.8,frank.garcia@example.com,1429831521,true,1429831521,Poor,true,false,,,50K–74K
EMP1096,Frank,Johnson,40,false,Sales,Illinois,Inactive,,119764.2,frank.johnson@example.com,8861405785,true,8861405785,Average,false,false,,,100K–124K
EMP1294,Frank,Johnson,40,false,DevOps,Illinois,Inactive,,87626.24,frank.johnson@example.com,6931216375,true,6931216375,Good,true,false,,,75K–99K
EMP1509,Frank,Johnson,35,false,HR,Illinois,Inactive,,109584.97,frank.johnson@example.com,3477695873,true,3477695873,Poor,true,false,,,100K–124K
EMP1678,Frank,Johnson,30,false,Finance,Illinois,Inactive,,67492.73,frank.johnson@example.com,3424579888,true,3424579888,Excellent,true,false,,,50K–74K
EMP1698,Frank,Johnson,35,false,DevOps,Florida,Inactive,,108194.47,frank.johnson@example.com,6601444855,true,6601444855,Good,false,false,,,100K–124K
EMP1711,Frank,Johnson,40,false,DevOps,Nevada,Inactive,,57287.17,frank.johnson@example.com,6425856260,true,6425856260,Average,true,false,,,50K–74K
EMP1754,Frank,Johnson,30,false,Finance,Florida,Inactive,,61465.05,frank.johnson@example.com,2573066247,true,2573066247,Average,false,false,,,50K–74K
EMP1862,Frank,Johnson,35,false,DevOps,California,Inactive,,94259.08,frank.johnson@example.com,2049561212,true,2049561212,Excellent,true,false,,,75K–99K
EMP1035,Frank,Jones,25,false,Cloud Tech,Illinois,Inactive,,114357.1,frank.jones@example.com,6642147648,true,6642147648,Excellent,true,false,,,100K–124K
EMP1185,Frank,Jones,,true,Finance,Illinois,Inactive,,94809.92,frank.jones@example.com,8033968526,true,8033968526,Good,true,false,,,75K–99K
EMP1215,Frank,Jones,30,false,Admin,Texas,Inactive,,83071.85,frank.jones@example.com,6025643470,true,6025643470,Poor,false,false,,,75K–99K
EMP1416,Frank,Jones,,true,Sales,Nevada,Inactive,,76030.86,frank.jones@example.com,2369143074,true,2369143074,Good,true,false,,,75K–99K
EMP1576,Frank,Jones,,true,Sales,Florida,Inactive,,70750.38,frank.jones@example.com,2526546967,true,2526546967,Poor,false,false,,,50K–74K
EMP1649,Frank,Jones,40,false,Sales,California,Inactive,,118907.63,frank.jones@example.com,4938173597,true,4938173597,Poor,false,false,,,100K–124K
EMP2005,Frank,Jones,30,false,Finance,Illinois,Inactive,,67492.73,frank.jones@example.com,5573857367,true,5573857367,Good,true,false,,,50K–74K
EMP1026,Frank,Miller,25,false,Sales,New York,Inactive,,83979.01,frank.miller@example.com,7032032073,true,7032032073,Average,false,false,,,75K–99K
EMP1277,Frank,Miller,30,false,HR,Texas,Inactive,,55532.06,frank.miller@example.com,1082555988,true,1082555988,Excellent,true,false,,,50K–74K
EMP1493,Frank,Miller,30,false,HR,California,Inactive,,77785.96,frank.miller@example.com,7647229811,true,7647229811,Excellent,false,false,,,75K–99K
EMP1654,Frank,Miller,35,false,Admin,Florida,Inactive,,79336.51,frank.miller@example.com,8749511917,true,8749511917,Excellent,false,false,,,75K–99K
EMP1685,Frank,Miller,40,false,DevOps,Texas,Inactive,,109048.24,frank.miller@example.com,8425476817,true,8425476817,Poor,false,false,,,100K–124K
EMP1087,Frank,Smith,,true,Finance,Nevada,Inactive,,85417.26,frank.smith@example.com,6580741208,true,6580741208,Good,true,false,,,75K–99K
EMP1127,Frank,Smith,35,false,Sales,Illinois,Inactive,,115299.66,frank.smith@example.com,9203880652,true,9203880652,Good,true,false,,,100K–124K
EMP1141,Frank,Smith,,true,HR,Nevada,Inactive,,118456.11,frank.smith@example.com,4969033372,true,4969033372,Excellent,true,false,,,100K–124K
EMP1254,Frank,Smith,35,false,Finance,New York,Inactive,,89315.59,frank.smith@example.com,7068277880,true,7068277880,Average,false,false,,,75K–99K
EMP1388,Frank,Smith,30,false,DevOps,Florida,Inactive,,90419.79,frank.smith@example.com,7457314414,true,7457314414,Average,true,false,,,75K–99K
EMP1474,Frank,Williams,40,false,HR,New York,Inactive,,68430.72,frank.williams@example.com,5172444722,true,5172444722,Good,true,false,,,50K–74K
EMP1904,Frank,Williams,25,false,Sales,Nevada,Inactive,,53609.38,frank.williams@example.com,5345472238,true,5345472238,Good,false,false,,,50K–74K
EMP1079,Grace,Brown,35,false,Admin,Florida,Inactive,,103286.08,grace.brown@example.com,6776228276,true,6776228276,Average,false,false,,,100K–124K
EMP1088,Grace,Brown,40,false,Cloud Tech,Florida,Inactive,,112410.25,grace.brown@example.com,4818139889,true,4818139889,Good,true,false,,,100K–124K
EMP1204,Grace,Brown,,true,HR,Texas,Inactive,,62618.4,grace.brown@example.com,7912141613,true,7912141613,Excellent,false,false,,,50K–74K
EMP1231,Grace,Brown,30,false,DevOps,Florida,Inactive,,52964.86,grace.brown@example.com,1764750110,true,1764750110,Good,true,false,,,50K–74K
EMP1473,Grace,Brown,40,false,Finance,Nevada,Inactive,,94930.65,grace.brown@example.com,7836091497,true,7836091497,Good,false,false,,,75K–99K
EMP1582,Grace,Brown,40,false,HR,Texas,Inactive,,,grace.brown@example.com,2529867075,true,2529867075,Good,false,false,,,Unknown
EMP1821,Grace,Brown,30,false,HR,Texas,Inactive,,,grace.brown@example.com,1651768085,true,1651768085,Good,false,false,,,Unknown
EMP1974,Grace,Brown,25,false,Finance,Florida,Inactive,,76343.56,grace.brown@example.com,7121988191,true,7121988191,Excellent,false,false,,,75K–99K
EMP1980,Grace,Brown,25,false,Finance,California,Inactive,,74588.85,grace.brown@example.com,1293913043,true,1293913043,Average,false,false,,,50K–74K
EMP2006,Grace,Brown,,true,HR,Illinois,Inactive,,77821.79,grace.brown@example.com,119236036,false,,Average,false,false,,,75K–99K
EMP2008,Grace,Brown,35,false,Admin,Nevada,Inactive,,90224.82,grace.brown@example.com,5104096148,true,5104096148,Good,true,false,,,75K–99K
EMP1859,Grace,Davis,35,false,Admin,Nevada,Inactive,,90224.82,grace.davis@example.com,4873961028,true,4873961028,Excellent,false,false,,,75K–99K
EMP1289,Grace,Garcia,25,false,Admin,New York,Inactive,,,grace.garcia@example.com,2694500533,true,2694500533,Poor,false,false,,,Unknown
EMP1357,Grace,Garcia,40,false,Admin,Nevada,Inactive,,67687.72,grace.garcia@example.com,5826312818,true,5826312818,Excellent,true,false,,,50K–74K
EMP1392,Grace,Garcia,30,false,Finance,New York,Inactive,,72600.56,grace.garcia@example.com,7983631461,true,7983631461,Excellent,false,false,,,50K–74K
EMP1404,Grace,Garcia,35,false,Admin,New York,Inactive,,55897.41,grace.garcia@example.com,9073710093,true,9073710093,Poor,false,false,,,50K–74K
EMP1441,Grace,Garcia,40,false,Finance,Texas,Inactive,,79866.48,grace.garcia@example.com,2517629832,true,2517629832,Excellent,true,false,,,75K–99K
EMP1767,Grace,Garcia,,true,Sales,New York,Inactive,,76642.49,grace.garcia@example.com,4960335825,true,4960335825,Poor,true,false,,,75K–99K
EMP1978,Grace,Garcia,,true,DevOps,California,Inactive,,54299.68,grace.garcia@example.com,4460045211,true,4460045211,Average,false,false,,,50K–74K
EMP1033,Grace,Johnson,25,false,Finance,California,Inactive,,79610.52,grace.johnson@example.com,2304501895,true,2304501895,Average,false,false,,,75K–99K
EMP1122,Grace,Johnson,25,false,Admin,Texas,Inactive,,95339.68,grace.johnson@example.com,9915078592,true,9915078592,Poor,true,false,,,75K–99K
EMP1164,Grace,Johnson,40,false,DevOps,Texas,Inactive,,113679.06,grace.johnson@example.com,6762916031,true,6762916031,Poor,true,false,,,100K–124K
EMP1519,Grace,Johnson,30,false,HR,Florida,Inactive,,63189.82,grace.johnson@example.com,1867024402,true,1867024402,Excellent,false,false,,,50K–74K
EMP1846,Grace,Johnson,,true,DevOps,California,Inactive,,68696.15,grace.johnson@example.com,5577820581,true,5577820581,Good,false,false,,,50K–74K
EMP1217,Grace,Jones,25,false,HR,New York,Inactive,,53342.46,grace.jones@example.com,6686334140,true,6686334140,Poor,false,false,,,50K–74K
EMP1305,Grace,Jones,30,false,Admin,Florida,Inactive,,69295.48,grace.jones@example.com,6771196420,true,6771196420,Excellent,false,false,,,50K–74K
EMP1432,Grace,Jones,35,false,HR,Florida,Inactive,,55228.12,grace.jones@example.com,6176620470,true,6176620470,Poor,true,false,,,50K–74K
EMP1600,Grace,Jones,30,false,Sales,Nevada,Inactive,,82529.08,grace.jones@example.com,917851384,false,,Excellent,true,false,,,75K–99K
EMP1626,Grace,Jones,,true,HR,Illinois,Inactive,,77821.79,grace.jones@example.com,9135779082,true,9135779082,Average,false,false,,,75K–99K
EMP1983,Grace,Jones,,true,Sales,Florida,Inactive,,98717.09,grace.jones@example.com,1901707567,true,1901707567,Poor,false,false,,,75K–99K
EMP1334,Grace,Miller,40,false,Finance,Illinois,Inactive,,94572.37,grace.miller@example.com,2146296135,true,2146296135,Good,false,false,,,75K–99K
EMP1485,Grace,Miller,35,false,Finance,Nevada,Inactive,,92627.35,grace.miller@example.com,3751376514,true,3751376514,Average,false,false,,,75K–99K
EMP1887,Grace,Miller,30,false,DevOps,Nevada,Inactive,,104528.27,grace.miller@example.com,4168601346,true,4168601346,Excellent,false,false,,,100K–124K
EMP2012,Grace,Miller,35,false,DevOps,Florida,Inactive,,,grace.miller@example.com,6557820189,true,6557820189,Average,false,false,,,Unknown
EMP1137,Grace,Smith,,true,DevOps,New York,Inactive,,60018.24,grace.smith@example.com,5596309937,true,5596309937,Excellent,false,false,,,50K–74K
EMP1148,Grace,Smith,,true,HR,Texas,Inactive,,68512.1,grace.smith@example.com,4439284043,true,4439284043,Average,false,false,,,50K–74K
EMP1251,Grace,Smith,,true,DevOps,Texas,Inactive,,93901.48,grace.smith@example.com,3967275783,true,3967275783,Good,false,false,,,75K–99K
EMP1263,Grace,Smith,35,false,HR,Illinois,Inactive,,60098.72,grace.smith@example.com,7654562840,true,7654562840,Excellent,true,false,,,50K–74K
EMP1290,Grace,Smith,30,false,Finance,California,Inactive,,90772.25,grace.smith@example.com,2408916497,true,2408916497,Average,false,false,,,75K–99K
EMP1636,Grace,Smith,35,false,DevOps,Florida,Inactive,,,grace.smith@example.com,4884712704,true,4884712704,Good,true,false,,,Unknown
EMP1702,Grace,Smith,30,false,Sales,Nevada,Inactive,,88602.75,grace.smith@example.com,3599660576,true,3599660576,Average,true,false,,,75K–99K
EMP1922,Grace,Smith,40,false,Admin,Florida,Inactive,,50300.6,grace.smith@example.com,1945887070,true,1945887070,Good,false,false,,,50K–74K
EMP1302,Grace,Williams,35,false,Finance,Florida,Inactive,,55617.5,grace.williams@example.com,5151092267,true,5151092267,Excellent,true,false,,,50K–74K
EMP1344,Grace,Williams,30,false,DevOps,Florida,Inactive,,,grace.williams@example.com,2727516479,true,2727516479,Poor,true,false,,,Unknown
EMP1346,Grace,Williams,25,false,Cloud Tech,Texas,Inactive,,56514.5,grace.williams@example.com,2963533904,true,2963533904,Average,false,false,,,50K–74K
EMP1805,Heidi,Brown,,true,HR,California,Inactive,,63870.3,heidi.brown@example.com,8455259709,true,8455259709,Excellent,false,false,,,50K–74K
EMP1504,Heidi,Davis,35,false,HR,Florida,Inactive,,101571.25,heidi.davis@example.com,8150618537,true,8150618537,Excellent,false,false,,,100K–124K
EMP1537,Heidi,Davis,30,false,Sales,Florida,Inactive,,52017.14,heidi.davis@example.com,7104331874,true,7104331874,Average,true,false,,,50K–74K
EMP1354,Heidi,Garcia,,true,Admin,California,Inactive,,107154.62,heidi.garcia@example.com,4630600024,true,4630600024,Average,true,false,,,100K–124K
EMP1545,Heidi,Garcia,25,false,Finance,Florida,Inactive,,118646.95,heidi.garcia@example.com,3866675484,true,3866675484,Average,false,false,,,100K–124K
EMP1642,Heidi,Garcia,25,false,HR,Texas,Inactive,,105205.92,heidi.garcia@example.com,5557469659,true,5557469659,Poor,false,false,,,100K–124K
EMP1677,Heidi,Garcia,35,false,Cloud Tech,Florida,Inactive,,,heidi.garcia@example.com,2231164912,true,2231164912,Average,true,false,,,Unknown
EMP1075,Heidi,Johnson,25,false,HR,California,Inactive,,112414.91,heidi.johnson@example.com,9354492682,true,9354492682,Good,false,false,,,100K–124K
EMP1101,Heidi,Johnson,25,false,Cloud Tech,Illinois,Inactive,,83509.99,heidi.johnson@example.com,4653984027,true,4653984027,Average,false,false,,,75K–99K
EMP1105,Heidi,Johnson,35,false,Sales,Florida,Inactive,,93471.91,heidi.johnson@example.com,26876810,false,,Poor,false,false,,,75K–99K
EMP1378,Heidi,Johnson,40,false,DevOps,Florida,Inactive,,108792.43,heidi.johnson@example.com,3307704610,true,3307704610,Poor,true,false,,,100K–124K
EMP1700,Heidi,Johnson,25,false,DevOps,Illinois,Inactive,,,heidi.johnson@example.com,9641789968,true,9641789968,Good,false,false,,,Unknown
EMP1905,Heidi,Johnson,,true,Cloud Tech,California,Inactive,,95372.09,heidi.johnson@example.com,8983065030,true,8983065030,Excellent,false,false,,,75K–99K
EMP1939,Heidi,Johnson,25,false,Sales,Nevada,Inactive,,83634.01,heidi.johnson@example.com,6343925294,true,6343925294,Average,true,false,,,75K–99K
EMP1992,Heidi,Johnson,30,false,DevOps,Nevada,Inactive,,115601.4,heidi.johnson@example.com,1537221555,true,1537221555,Good,true,false,,,100K–124K
EMP1321,Heidi,Jones,40,false,Cloud Tech,Nevada,Inactive,,108781.18,heidi.jones@example.com,3904383033,true,3904383033,Poor,false,false,,,100K–124K
EMP1728,Heidi,Jones,,true,Admin,Florida,Inactive,,89993.15,heidi.jones@example.com,1571840907,true,1571840907,Average,true,false,,,75K–99K
EMP1815,Heidi,Jones,25,false,Sales,Illinois,Inactive,,88856.14,heidi.jones@example.com,2768297513,true,2768297513,Good,true,false,,,75K–99K
EMP1830,Heidi,Jones,35,false,Cloud Tech,Illinois,Inactive,,55604.42,heidi.jones@example.com,3210613393,true,3210613393,Average,false,false,,,50K–74K
EMP1880,Heidi,Jones,,true,Cloud Tech,Nevada,Inactive,,79315.01,heidi.jones@example.com,9992751757,true,9992751757,Poor,true,false,,,75K–99K
EMP1069,Heidi,Miller,,true,DevOps,Illinois,Inactive,,113479.83,heidi.miller@example.com,4892673898,true,4892673898,Good,false,false,,,100K–124K
EMP1282,Heidi,Miller,30,false,HR,California,Inactive,,54141.38,heidi.miller@example.com,6880294239,true,6880294239,Average,false,false,,,50K–74K
EMP1452,Heidi,Miller,,true,HR,New York,Inactive,,56318.02,heidi.miller@example.com,1699187239,true,1699187239,Excellent,false,false,,,50K–74K
EMP1672,Heidi,Miller,,true,HR,Illinois,Inactive,,117867.96,heidi.miller@example.com,9500507025,true,9500507025,Poor,false,false,,,100K–124K
EMP1286,Heidi,Smith,30,false,Sales,Florida,Inactive,,106616.97,heidi.smith@example.com,4344812307,true,4344812307,Poor,false,false,,,100K–124K
EMP1803,Heidi,Smith,25,false,Admin,Texas,Inactive,,53531.92,heidi.smith@example.com,9423873669,true,9423873669,Poor,true,false,,,50K–74K
EMP1819,Heidi,Smith,30,false,Admin,Nevada,Inactive,,89919.35,heidi.smith@example.com,5990802710,true,5990802710,Excellent,true,false,,,75K–99K
EMP1191,Heidi,Williams,40,false,Sales,Illinois,Inactive,,114690.8,heidi.williams@example.com,1498282466,true,1498282466,Poor,true,false,,,100K–124K
EMP1394,Heidi,Williams,25,false,Cloud Tech,New York,Inactive,,50047.32,heidi.williams@example.com,2407875417,true,2407875417,Good,false,false,,,50K–74K
EMP1856,Heidi,Williams,25,false,Admin,Illinois,Inactive,,92977.64,heidi.williams@example.com,4768169956,true,4768169956,Excellent,false,false,,,75K–99K
EMP1045,Alice,Brown,25,false,HR,New York,Pending,,61310.74,alice.brown@example.com,61027768,false,,Average,true,false,,,50K–74K
EMP1163,Alice,Brown,,true,HR,Florida,Pending,,54257.78,alice.brown@example.com,7546926328,true,7546926328,Poor,true,false,,,50K–74K
EMP1598,Alice,Brown,,true,DevOps,Texas,Pending,,78359.41,alice.brown@example.com,5867805554,true,5867805554,Good,false,false,,,75K–99K
EMP1194,Alice,Davis,35,false,HR,Texas,Pending,,118415.8,alice.davis@example.com,6656749159,true,6656749159,Good,true,false,,,100K–124K
EMP1327,Alice,Davis,,true,Cloud Tech,Texas,Pending,,103503.72,alice.davis@example.com,2545960632,true,2545960632,Average,true,false,,,100K–124K
EMP1868,Alice,Davis,40,false,Cloud Tech,New York,Pending,,86618.37,alice.davis@example.com,1021923784,true,1021923784,Average,false,false,,,75K–99K
EMP1206,Alice,Garcia,35,false,Sales,New York,Pending,,60797.69,alice.garcia@example.com,4090138068,true,4090138068,Average,true,false,,,50K–74K
EMP1437,Alice,Garcia,40,false,Finance,Illinois,Pending,,67489.68,alice.garcia@example.com,2988425994,true,2988425994,Poor,false,false,,,50K–74K
EMP1471,Alice,Garcia,40,false,Cloud Tech,California,Pending,,92015.09,alice.garcia@example.com,4544901494,true,4544901494,Average,true,false,,,75K–99K
EMP1617,Alice,Garcia,30,false,Sales,Illinois,Pending,,107855.99,alice.garcia@example.com,2565237340,true,2565237340,Excellent,false,false,,,100K–124K
EMP1651,Alice,Garcia,,true,HR,Florida,Pending,,62236.03,alice.garcia@example.com,3257375533,true,3257375533,Excellent,true,false,,,50K–74K
EMP1787,Alice,Garcia,30,false,Finance,New York,Pending,,112444.08,alice.garcia@example.com,2975191022,true,2975191022,Excellent,true,false,,,100K–124K
EMP1871,Alice,Garcia,35,false,Cloud Tech,Florida,Pending,,108474.65,alice.garcia@example.com,184980424,false,,Good,true,false,,,100K–124K
EMP1284,Alice,Johnson,40,false,Finance,New York,Pending,,114822.78,alice.johnson@example.com,8686694319,true,8686694319,Good,true,false,,,100K–124K
EMP1460,Alice,Johnson,30,false,Sales,California,Pending,,94775.27,alice.johnson@example.com,4837537457,true,4837537457,Average,false,false,,,75K–99K
EMP1548,Alice,Johnson,30,false,Finance,California,Pending,,93383.06,alice.johnson@example.com,5639836519,true,5639836519,Average,false,false,,,75K–99K
EMP1565,Alice,Johnson,40,false,Finance,Florida,Pending,,117608.32,alice.johnson@example.com,182727954,false,,Good,true,false,,,100K–124K
EMP1876,Alice,Johnson,30,false,Cloud Tech,Nevada,Pending,,,alice.johnson@example.com,9327986238,true,9327986238,Good,true,false,,,Unknown
EMP1002,Alice,Jones,,true,Admin,Nevada,Pending,,88145.9,alice.jones@example.com,5596363211,true,5596363211,Good,true,false,,,75K–99K
EMP1119,Alice,Jones,30,false,Sales,California,Pending,,84894.52,alice.jones@example.com,651207048,false,,Excellent,true,false,,,75K–99K
EMP1133,Alice,Jones,,true,Cloud Tech,New York,Pending,,114465.04,alice.jones@example.com,334234257,false,,Good,false,false,,,100K–124K
EMP1336,Alice,Jones,30,false,Admin,Nevada,Pending,,68976.65,alice.jones@example.com,1663651558,true,1663651558,Poor,true,false,,,50K–74K
EMP1494,Alice,Jones,30,false,HR,Florida,Pending,,62430.86,alice.jones@example.com,995765727,false,,Poor,false,false,,,50K–74K
EMP1943,Alice,Jones,35,false,HR,Illinois,Pending,,85970.65,alice.jones@example.com,9109032670,true,9109032670,Good,true,false,,,75K–99K
EMP1250,Alice,Miller,25,false,Cloud Tech,Texas,Pending,,90373.99,alice.miller@example.com,822269404,false,,Good,false,false,,,75K–99K
EMP1366,Alice,Miller,25,false,Cloud Tech,California,Pending,,97399.75,alice.miller@example.com,8028413907,true,8028413907,Excellent,false,false,,,75K–99K
EMP1599,Alice,Miller,,true,HR,Illinois,Pending,,95773.57,alice.miller@example.com,7277382645,true,7277382645,Excellent,false,false,,,75K–99K
EMP1686,Alice,Miller,35,false,Finance,Texas,Pending,,62712.26,alice.miller@example.com,2683230357,true,2683230357,Average,false,false,,,50K–74K
EMP1057,Alice,Smith,40,false,Cloud Tech,Illinois,Pending,,100360.1,alice.smith@example.com,2971674337,true,2971674337,Excellent,false,false,,,100K–124K
EMP1317,Alice,Smith,25,false,Admin,Illinois,Pending,,89119.53,alice.smith@example.com,2418623689,true,2418623689,Good,true,false,,,75K–99K
EMP1533,Alice,Smith,25,false,Admin,Nevada,Pending,,73006.26,alice.smith@example.com,8728660415,true,8728660415,Poor,true,false,,,50K–74K
EMP1590,Alice,Smith,,true,Finance,Nevada,Pending,,70345.69,alice.smith@example.com,7645793896,true,7645793896,Excellent,true,false,,,50K–74K
EMP1723,Alice,Smith,40,false,Cloud Tech,California,Pending,,72352.16,alice.smith@example.com,2895090590,true,2895090590,Average,true,false,,,50K–74K
EMP1731,Alice,Smith,35,false,Admin,California,Pending,,119311.14,alice.smith@example.com,2835129591,true,2835129591,Poor,true,false,,,100K–124K
EMP1769,Alice,Smith,40,false,HR,California,Pending,,117267.63,alice.smith@example.com,9269326572,true,9269326572,Good,false,false,,,100K–124K
EMP1794,Alice,Smith,30,false,Cloud Tech,Florida,Pending,,105931.77,alice.smith@example.com,175096169,false,,Poor,true,false,,,100K–124K
EMP1929,Alice,Smith,35,false,Finance,New York,Pending,,79934.83,alice.smith@example.com,3693626893,true,3693626893,Average,true,false,,,75K–99K
EMP1150,Alice,Williams,,true,Sales,California,Pending,,95335.67,alice.williams@example.com,3373898774,true,3373898774,Poor,false,false,,,75K–99K
EMP1176,Alice,Williams,30,false,Admin,Illinois,Pending,,54870.98,alice.williams@example.com,6133155205,true,6133155205,Good,false,false,,,50K–74K
EMP1221,Alice,Williams,40,false,Finance,Texas,Pending,,118672.76,alice.williams@example.com,8752437728,true,8752437728,Poor,false,false,,,100K–124K
EMP1259,Alice,Williams,35,false,Finance,Illinois,Pending,,82941.08,alice.williams@example.com,963480796,false,,Poor,false,false,,,75K–99K
EMP1542,Alice,Williams,25,false,DevOps,New York,Pending,,82850.23,alice.williams@example.com,9994973202,true,9994973202,Poor,false,false,,,75K–99K
EMP1661,Alice,Williams,40,false,Cloud Tech,California,Pending,,63927.07,alice.williams@example.com,1553334263,true,1553334263,Good,true,false,,,50K–74K
EMP1068,Bob,Brown,40,false,Admin,Florida,Pending,,119152.47,bob.brown@example.com,846684549,false,,Poor,true,false,,,100K–124K
EMP1306,Bob,Brown,25,false,DevOps,Florida,Pending,,115536.66,bob.brown@example.com,5226557675,true,5226557675,Excellent,true,false,,,100K–124K
EMP1350,Bob,Brown,35,false,HR,New York,Pending,,84706.17,bob.brown@example.com,4911110960,true,4911110960,Average,false,false,,,75K–99K
EMP1360,Bob,Brown,25,false,Admin,Nevada,Pending,,61643.69,bob.brown@example.com,2752334382,true,2752334382,Good,true,false,,,50K–74K
EMP1553,Bob,Brown,40,false,Finance,Nevada,Pending,,59424.52,bob.brown@example.com,2161070517,true,2161070517,Good,false,false,,,50K–74K
EMP1588,Bob,Brown,35,false,Admin,Nevada,Pending,,74069.62,bob.brown@example.com,5607540914,true,5607540914,Good,false,false,,,50K–74K
EMP1683,Bob,Brown,35,false,HR,New York,Pending,,100897.49,bob.brown@example.com,4578715840,true,4578715840,Average,true,false,,,100K–124K
EMP1838,Bob,Brown,,true,Admin,Illinois,Pending,,96140.89,bob.brown@example.com,1137984408,true,1137984408,Average,true,false,,,75K–99K
EMP1914,Bob,Brown,25,false,Admin,Illinois,Pending,,78818.42,bob.brown@example.com,9016204786,true,9016204786,Average,false,false,,,75K–99K
EMP1084,Bob,Davis,30,false,HR,Texas,Pending,,115022.1,bob.davis@example.com,185106793,false,,Good,false,false,,,100K–124K
EMP1134,Bob,Davis,40,false,Cloud Tech,Nevada,Pending,,57035.51,bob.davis@example.com,3230241025,true,3230241025,Poor,true,false,,,50K–74K
EMP1355,Bob,Davis,,true,Admin,Illinois,Pending,,97719.88,bob.davis@example.com,8955296385,true,8955296385,Excellent,false,false,,,75K–99K
EMP1525,Bob,Davis,,true,HR,Illinois,Pending,,59601.45,bob.davis@example.com,765817389,false,,Poor,false,false,,,50K–74K
EMP1574,Bob,Davis,35,false,Finance,New York,Pending,,114302.51,bob.davis@example.com,1328507250,true,1328507250,Poor,false,false,,,100K–124K
EMP1637,Bob,Davis,25,false,Sales,California,Pending,,89137.97,bob.davis@example.com,8772216416,true,8772216416,Average,false,false,,,75K–99K
EMP1740,Bob,Davis,35,false,Finance,Illinois,Pending,,63049.22,bob.davis@example.com,803149981,false,,Poor,true,false,,,50K–74K
EMP1797,Bob,Davis,25,false,HR,Texas,Pending,,91600.13,bob.davis@example.com,9205677566,true,9205677566,Average,true,false,,,75K–99K
EMP1125,Bob,Garcia,35,false,Finance,California,Pending,,107438.46,bob.garcia@example.com,249685497,false,,Good,true,false,,,100K–124K
EMP1162,Bob,Garcia,40,false,Finance,California,Pending,,57633.78,bob.garcia@example.com,8597779013,true,8597779013,Poor,true,false,,,50K–74K
EMP1398,Bob,Garcia,30,false,Sales,New York,Pending,,,bob.garcia@example.com,1031310093,true,1031310093,Excellent,true,false,,,Unknown
EMP1648,Bob,Garcia,40,false,Sales,Texas,Pending,,109360.74,bob.garcia@example.com,4172156228,true,4172156228,Average,true,false,,,100K–124K
EMP1709,Bob,Garcia,25,false,DevOps,New York,Pending,,63262.23,bob.garcia@example.com,2501394883,true,2501394883,Good,false,false,,,50K–74K
EMP1065,Bob,Johnson,40,false,Finance,Nevada,Pending,,100284.21,bob.johnson@example.com,5328632665,true,5328632665,Excellent,false,false,,,100K–124K
EMP1372,Bob,Johnson,35,false,HR,Florida,Pending,,106961.68,bob.johnson@example.com,6395517207,true,6395517207,Poor,false,false,,,100K–124K
EMP1745,Bob,Johnson,40,false,Sales,Nevada,Pending,,93786.72,bob.johnson@example.com,6356022938,true,6356022938,Poor,false,false,,,75K–99K
EMP1749,Bob,Johnson,30,false,HR,New York,Pending,,103580.45,bob.johnson@example.com,5246484493,true,5246484493,Excellent,false,false,,,100K–124K
EMP1872,Bob,Johnson,25,false,Finance,Illinois,Pending,,54417.71,bob.johnson@example.com,3733777311,true,3733777311,Excellent,false,false,,,50K–74K
EMP1059,Bob,Jones,35,false,Sales,California,Pending,,72832.8,bob.jones@example.com,5619318373,true,5619318373,Excellent,true,false,,,50K–74K
EMP1470,Bob,Jones,25,false,Finance,Illinois,Pending,,84366.38,bob.jones@example.com,4138459608,true,4138459608,Excellent,false,false,,,75K–99K
EMP1610,Bob,Jones,30,false,Finance,California,Pending,,83706.17,bob.jones@example.com,7150968831,true,7150968831,Average,false,false,,,75K–99K
EMP1624,Bob,Jones,,true,Cloud Tech,Florida,Pending,,98143.67,bob.jones@example.com,5856728726,true,5856728726,Excellent,false,false,,,75K–99K
EMP1738,Bob,Jones,40,false,DevOps,California,Pending,,113900.81,bob.jones@example.com,7346666169,true,7346666169,Average,true,false,,,100K–124K
EMP1296,Bob,Miller,,true,Cloud Tech,Texas,Pending,,64150.97,bob.miller@example.com,23142899,false,,Good,true,false,,,50K–74K
EMP1412,Bob,Miller,,true,Admin,New York,Pending,,77351.21,bob.miller@example.com,1072728497,true,1072728497,Good,false,false,,,75K–99K
EMP1483,Bob,Miller,40,false,Admin,New York,Pending,,90787.4,bob.miller@example.com,8681809787,true,8681809787,Average,false,false,,,75K–99K
EMP1640,Bob,Miller,,true,HR,Illinois,Pending,,98593.43,bob.miller@example.com,2362292586,true,2362292586,Average,true,false,,,75K–99K
EMP1801,Bob,Miller,30,false,Sales,California,Pending,,68973.65,bob.miller@example.com,6248433796,true,6248433796,Average,true,false,,,50K–74K
EMP1804,Bob,Miller,40,false,Finance,New York,Pending,,112389.31,bob.miller@example.com,4254969191,true,4254969191,Excellent,false,false,,,100K–124K
EMP1067,Bob,Smith,40,false,Admin,New York,Pending,,82518.49,bob.smith@example.com,5562606028,true,5562606028,Poor,true,false,,,75K–99K
EMP1260,Bob,Smith,40,false,Admin,California,Pending,,103469.97,bob.smith@example.com,509754509,false,,Good,true,false,,,100K–124K
